UPC,Product Name,Category,Subcategory,In Stock,Price,Sale,Sale Price,Unit,Image Link,Description,Product Page Link
94022,Organic Green Seedless Grapes,Fresh Fruits & Vegetables,Fruits,True,9.90,True,5.93,900g-1.2kg,https://api.longos.com/medias/94022-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzMzM0M3xpbWFnZS9qcGVnfGltYWdlcy9oYmEvaDY4Lzg4NjMwNzEyNDAyMjIuanBnfDQyYmE5NDZhMjcxMmIwOTNiYzQ3NDZjOTNkMmViYTdkZjRjMjg2Nzg1NzIwM2NiZDU0ZjZiZWNiMjFjYjYwOGM,,https://www.longos.com/product/94022/Organic%20Green%20Seedless%20Grapes
4048,Limes,Fresh Fruits & Vegetables,Fruits,True,0.50,False,0,Each,https://api.longos.com/medias/4048-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wyNTc3MnxpbWFnZS9qcGVnfGltYWdlcy9oZDEvaDRiLzg4MzYxMzQzMDU4MjIuanBnfDYwNzNiNDg2ODk5MzY5NWEzNGNjODIwOGE2NWYxODcyNWY0OTM1NjRmYWU0ZDhmNzMxMjg4ZjBiNzcxNjc1Njg,"These small, green citrus add fresh flavour with a squeeze of their juicy flesh, or the zest of their peel.",https://www.longos.com/product/4048/Limes
00033383101521,Florida Juicing Oranges,Fresh Fruits & Vegetables,Fruits,True,5.99,False,0,Pkg of 10,https://api.longos.com/medias/00033383101521-2-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3w1NDQ1MnxpbWFnZS9qcGVnfGltYWdlcy9oMGYvaGVhLzg4MzYzNDQ3NDE5MTguanBnfDdjZTE1ODc0M2VmODMxYzFkMTUxNmU3OWU5ODQ3YTRmMjI1MWUxNjk1ODNmNGQ1ZjBhMDgzNjlmMDViN2JjNTY,These oranges are typically used for juicing.,https://www.longos.com/product/00033383101521/Florida%20Juicing%20Oranges
00033383125138,Navel Oranges Bag,Fresh Fruits & Vegetables,Fruits,True,5.99,False,0,3Lb Bag,https://api.longos.com/medias/00033383125138-2-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wyMjg4M3xpbWFnZS9qcGVnfGltYWdlcy9oYjMvaGQyLzg4MzYzNTI1NDA3MDIuanBnfDFkODAzMWE0MWRmMzA4ZDQzNTQzMDM4ZTNiZWFjNTFhNzJkNjNlZDZlMDRkZjcyYjk0Y2NkOWExMmE2NGEwMjg,3lb bag,https://www.longos.com/product/00033383125138/Navel%20Oranges%20Bag%20
4255,Pears Cactus Red,Fresh Fruits & Vegetables,Fruits,True,1.98,False,0,120-150g,https://api.longos.com/medias/4255-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wzODE3Mzh8aW1hZ2UvcG5nfGltYWdlcy9oZTUvaGQzLzg5MTY4NjcyODUwMjIucG5nfDNmYzE4YjczMTA2NmVkMGFlNmFlMDA3MzhkZjU4NmM4ZjViYzJlZjc1Zjg4NDA0OGJiMzcyOGRkYWM4ZjBkYTQ,,https://www.longos.com/product/4255/Pears%20Cactus%20Red
997,Ontario Bartlett Pears Basket 2L,Fresh Fruits & Vegetables,Fruits,True,5.99,True,4.99,2L Container,https://api.longos.com/medias/997-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w3MTQ2ODl8aW1hZ2UvcG5nfGltYWdlcy9oYjcvaDc1Lzg5NzkwMjMwNjkyMTQucG5nfDdkM2I3ODQ4ZjdmNGY5NmEzMjA5ZWIxNTk2ZTk1ZDMyYWFhMzIwOTE0Y2ExYzYxNTY2ZmI4OWQzZGZkODhjNDQ,,https://www.longos.com/product/997/Ontario%20Bartlett%20Pears%20Basket%202L
4798,Ontario Nectarines (Clam Shell),Fresh Fruits & Vegetables,Fruits,True,5.99,False,0,2L,https://api.longos.com/medias/4798-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzODUzM3xpbWFnZS9qcGVnfGltYWdlcy9oMzAvaDFlLzg4OTUzOTU4NTY0MTQuanBnfGYxMmMzNjFiZWM2NjBiMmFjNWI5OTA2OTFhNjlhZjk1YWRkNjVhMDgzMDE2ZWRlMDNhMjk5ZGNiMjNiNjRhZmI,,https://www.longos.com/product/4798/Ontario%20Nectarines%20%28Clam%20Shell%29
00643126072003,Golden Pineapple,Fresh Fruits & Vegetables,Fruits,True,4.99,False,0,Each,https://api.longos.com/medias/00643126072003-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzOTc3MHxpbWFnZS9qcGVnfGltYWdlcy9oODkvaGQ1Lzg4NDE3MzE4OTk0MjIuanBnfDg3YTlmNzgyY2U5YjFjN2FhMGNjNjg2NGYzYjg1MzAyOGUxNjQ2YjNkOGE0MGU0ZDkyZDU2ODRiZjdiYjE2NDA,These pineapples are super sweet and juicy.,https://www.longos.com/product/00643126072003/Golden%20Pineapple
224,Peaches Ontario,Fresh Fruits & Vegetables,Fruits,True,0.86,False,0,130g,https://api.longos.com/medias/224-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wyMDkxNnxpbWFnZS9qcGVnfGltYWdlcy9oYzcvaDg5Lzg4MzYwODMxMjIyMDYuanBnfDk1OTMwZTYyYWFkMWY2NzY3ZjcxNGUzZGZlOGRhNjMzZDM4MDhhNzc5NTI1ODZjODJlNzZjMjQyNWFmMDliMjc,,https://www.longos.com/product/224/Peaches%20Ontario
3035,Nectarines White Flesh,Fresh Fruits & Vegetables,Fruits,True,1.41,False,0,160g,https://api.longos.com/medias/3035-2-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wyMjIzOXxpbWFnZS9qcGVnfGltYWdlcy9oMjMvaDAyLzg4MzYwODkwODU5ODIuanBnfDk1NWQ2MWMyNTQxZTE3ZjBhOWY0YjZiNjllODMyNDA0YTNiNGFiZmI4ZTA0MzE0ZjAwNzUzYTQ4OTAxMzE2ZDY,,https://www.longos.com/product/3035/Nectarines%20White%20Flesh
00033383446264,Ontario Red Sugar Plums (clam Shell),Fresh Fruits & Vegetables,Fruits,True,6.99,False,0,1.5L,https://api.longos.com/medias/00033383446264-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wyMjg2MTh8aW1hZ2UvcG5nfGltYWdlcy9oMzcvaGE4LzkxNjM2NjMxNzk4MDYucG5nfDQ5MTJlNWEyZjU0ODRhYmYxMDA0NzgyNDhlYWIwNWZlZGQ5MDFjMDQwYWQzNzIxZGE3ZTRlZTk5OWE5NWVlNzY,,https://www.longos.com/product/00033383446264/Ontario%20Red%20Sugar%20Plums%20%28clam%20Shell%29
3127,Pomegranate,Fresh Fruits & Vegetables,Fruits,True,4.99,False,0,Each,https://api.longos.com/medias/3127-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3w1Mjc4MnxpbWFnZS9qcGVnfGltYWdlcy9oZmMvaDhiLzg4MzYwOTg3MTk3NzQuanBnfDZiZTk3NjQ1MmJhZDEzYmJjZWEyNWMzMWNkMGNiNThjNDM5ZGM1OTk5MmRkMWE2ZDFjNDU3ZTYyZjQzMGU5Yjg,"With intense, floral, sweet-tart flavour and ruby colour, the pomegranate delivers taste and beauty.",https://www.longos.com/product/3127/Pomegranate
94225,Organic Avocado,Fresh Fruits & Vegetables,Fruits,True,1.99,False,0,Each,https://api.longos.com/medias/94225-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w0NzM0NzJ8aW1hZ2UvcG5nfGgwNS9oYzAvOTMzMDg5ODg2MjExMC85NDIyNV8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHwwNzc1Njc2OTRlNDViZTM3MGY3MWYyZWQ2ZGUzMjJjYmZjZTVhZjgyZjNhNjRmNGZjMzU3NzA1MDYyMDUxMTEw,"One of nature's most nutrient dense foods, the health benefits of avocados and the popularity of guacamole make this a fruit in demand.",https://www.longos.com/product/94225/Organic%20Avocado
4961,Small Ataulfo Mango,Fresh Fruits & Vegetables,Fruits,True,2.49,False,0,Each,https://api.longos.com/medias/4961-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wyMTY0NXxpbWFnZS9qcGVnfGltYWdlcy9oYmYvaGJmLzg4MzYxNDYwMDM5OTguanBnfDYxOGRhYmM2YmU5ZDgwMGM3ZDc4YTgyNWExMjNkYTMzYTExNjkwMzAyODVlMDY4NDdiOWI4NThiZDRiMzZlNGU,,https://www.longos.com/product/4961/Small%20Ataulfo%20Mango
94959,Organic Mango,Fresh Fruits & Vegetables,Fruits,True,2.49,False,0,Each,https://api.longos.com/medias/94959-2-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzNDAyOHxpbWFnZS9qcGVnfGltYWdlcy9oYmMvaGY3Lzg4NjMwNjgwMjg5NTguanBnfDgzYWUxNThiODU0N2ZmZmM5Y2VhNThlYjdkOTZiYzNjZDA4Nzk5ODBjODFlYzkzNjZiNDdmYTc0OGE1MWFmNTg,,https://www.longos.com/product/94959/Organic%20Mango
4030,Kiwi,Fresh Fruits & Vegetables,Fruits,True,0.99,False,0,Each,https://api.longos.com/medias/4030-2-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzMjQ0N3xpbWFnZS9qcGVnfGltYWdlcy9oNjYvaGJhLzg4MzYxMTU0MzE0NTQuanBnfDFkM2Q2N2MyYjUxY2M4ZjgzZGFmMTJhOTk2M2MzODk4MWI5MmMxZjEwNDYxNTJiYjkyZTIwODg2NDI0MWFhZTI,"Kiwifruit, or kiwi, pack a lot of nutrition into a small, fuzzy package. Peel to reveal a sweet, bright green flesh, dotted with black seeds.",https://www.longos.com/product/4030/Kiwi
4959,"Mangos, large",Fresh Fruits & Vegetables,Fruits,True,1.99,False,0,Each,https://api.longos.com/medias/4959-2-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzNDAyOHxpbWFnZS9qcGVnfGltYWdlcy9oOGYvaDkwLzg4MzYxNTM4MDI3ODIuanBnfGRjMmFkYjUxYzdkYjI1YWZkZmY3N2QyNTI2MThhZjkyYzM0NjgwODU0MjY5NDI5NmQ0ZjA0N2U3MWE3NzcyYjA,"Mangos are full packed with vitamins, minerals and anti-oxidants and contain like all fruits very few proteins, fats and calories.","https://www.longos.com/product/4959/Mangos,%20large"
3112,Jumbo Papaya,Fresh Fruits & Vegetables,Fruits,True,4.99,False,0,Each,https://api.longos.com/medias/3112-2-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w2MjkxMDh8aW1hZ2UvcG5nfGltYWdlcy9oNDAvaDNkLzg4MDU0OTAwOTgyMDYucG5nfDQyZDMyZjIwYTg5YmE5ZjUyYTNmZTBjODk3NDViMDE4Mjc5NzEzNjcyYzMxMGQ5NzI5YjZmMGY5NTVlZDNkYzU,,https://www.longos.com/product/3112/Jumbo%20Papaya
00208049000009,"Fuji Apples, case",Fresh Fruits & Vegetables,Fruits,True,70.00,False,0,Case,https://api.longos.com/medias/00208049000009-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wyNjE5MHxpbWFnZS9qcGVnfGltYWdlcy9oY2EvaGMwLzg4NDEyODAzODkxNTAuanBnfDkxZGZjZjBlNDUxODllNDA4ZjYxNjgyMzRjNmE3MmQyNzQ3ZmYwNmExM2Y3NTNkNjQ0NTE1MDc1ZjBhYjBlOWQ,"The semi-thick skin is smooth, and has a yellow and green base with a blushing overlay of pink and red. Fuji apples are crisp and very juicy with a sugary-sweet flavor a hint of honey and citrus.   Fuji apples are great for snacking and baking. As well as making homemade apple butter or baby food.   Sold by case. Approximately 64-80 apples in a case.< View More","https://www.longos.com/product/00208049000009/Fuji%20Apples,%20case"
00741839005919,Lil Snappers Granny Smith Apples,Fresh Fruits & Vegetables,Fruits,True,6.99,False,0,3lb Bag,https://api.longos.com/medias/00741839005919-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3wxMDM2MTA1fGltYWdlL3BuZ3xoY2QvaGUwLzkzMzQ0ODIyMzk1MTgvMDA3NDE4MzkwMDU5MTlfMV9iYXNlLWNvbnZlcnNpb25Gb3JtYXRfMTIwMFd4MTIwMEh8OGY4ZjllZDJjYWViODQ4ZjY1M2Q4ZjM3ZjQ3MmM4MGE2YzZkNTVjMzJmMzQzNDhkZjkzYzQyOGI3NDlkZTViYg,"Granny Smith apples are bright green in color and range from round to oval in shape. Their skin is smooth, firm, chewy, and thick. Granny Smith apples have a balanced sweet and acidic taste with a hint of tartiness.   Granny Smith apples are great for eating fresh, cooking, roasting, and baking. These apples can be added to salads or displayed on platters. They a View More",https://www.longos.com/product/00741839005919/Lil%20Snappers%20Granny%20Smith%20Apples
00741839005902,Lil Snappers Gala Apples,Fresh Fruits & Vegetables,Fruits,True,5.99,True,4.99,3lb Bag,https://api.longos.com/medias/00741839005902-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3wxMDI4MDc0fGltYWdlL3BuZ3xoYTIvaDRlLzkzMzQxOTc0MjAwNjIvMDA3NDE4MzkwMDU5MDJfMV9iYXNlLWNvbnZlcnNpb25Gb3JtYXRfMTIwMFd4MTIwMEh8OGNhYjFiMWI5MWQzNmQ5YTI5Njk2YTU0ZDhlN2E5NDIyZTkyMjA0ZTUwNDdmNzc2NTdiNGQyYjFmOGYzYWZmMg,"Lil Snappers are a great item for kids lunchboxes or snacks. Gala has a softer flesh and mild sweetness, making it a great snacking apple for anyone.  Royal Gala apples are a great addition to fruit and green salads, as well as fruit salsas and chutneys. Their sweet flavour becomes milder when cooked making them perfect for baking, and pairs very well with Granny Smit View More",https://www.longos.com/product/00741839005902/Lil%20Snappers%20Gala%20Apples
412,Figs Case Black,Fresh Fruits & Vegetables,Fruits,True,15.99,False,0,case,https://api.longos.com/medias/412-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wyOTg4MzR8aW1hZ2UvcG5nfGltYWdlcy9oMjEvaDU4Lzg5ODU2NDIxMDY5MTAucG5nfDEzYzBkMDRhNmQwMjg2NWVmMmEwOWQzN2EzMGFhMWE1NjljN2NlNWEzMGM1NTE1ZDg5OTg1ZmJkYzQ5M2FkODQ,,https://www.longos.com/product/412/Figs%20Case%20Black
00208060000002,"Royal Gala Apples, case",Fresh Fruits & Vegetables,Fruits,True,75.00,False,0,Case,https://api.longos.com/medias/00208060000002-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wyOTY0NHxpbWFnZS9qcGVnfGltYWdlcy9oMGQvaDAzLzg4NDEzMDAzMTIwOTQuanBnfDI2YzVlY2M4ZWY1YzA2MTQ5YTk1NDYxMDkyN2YyM2E1M2EzNDQyMDUzYmYzZGRjYmU4MGUzZmE3NWI1ZTA5NDU,"A mildy sweet, medium-sized apple with yellow to orange flesh and a red blush. Royal Gala apples a great snacking fruit and are a kids lunchbox favourite.   Royal Gala apples are a great addition to fruit and green salads, as well as fruit salsas and chutneys. Their sweet flavour becomes milder when cooked making them perfect for baking, and pairs  View More","https://www.longos.com/product/00208060000002/Royal%20Gala%20Apples,%20case"
00208070000009,"Bananas, case",Fresh Fruits & Vegetables,Fruits,True,30.00,False,0,Case,https://api.longos.com/medias/00208070000009-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3w0ODE2OXxpbWFnZS9qcGVnfGltYWdlcy9oZWMvaDc4Lzg4NDEzMDMwNjQ2MDYuanBnfDI0NjI3MTgxYjllNDQ4MmNkMTg3ZjA2MGQ5YTlhYmY5ZGYxODEzNGQ3YmY2YzdlOTViOWE0ZGEwZTMyZjVhNDY,The banana is probably the world's most popular tropical fruit with many nutritious characteristics. Eaten fresh or used for cooking and baking.,"https://www.longos.com/product/00208070000009/Bananas,%20case"
00208056000009,"Navel Oranges, medium, case",Fresh Fruits & Vegetables,Fruits,True,65.00,False,0,18 kg,https://api.longos.com/medias/00208056000009-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wxNzM2ODJ8aW1hZ2UvcG5nfGltYWdlcy9oMzUvaGMyLzg5NDQzODI3MDU2OTQucG5nfGU2YzZiMWI1YjM2YjdkYjYyMmJlNjg4ODcyNDQ5ZTk3YjFiNjQ1ZTc2YjUzMjEyZWUwOWI5Njg5Njc5MzBiOTg,"One of the most popular oranges for eating fresh, out-of-hand. It is recognizable for its navel-like stem end.Cases range from 55-72 oranges.","https://www.longos.com/product/00208056000009/Navel%20Oranges,%20medium,%20case"
94130,Organic Pink Lady Apple,Fresh Fruits & Vegetables,Fruits,True,1.92,False,0,200-250g,https://api.longos.com/medias/94130-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzMjkxMXxpbWFnZS9qcGVnfGltYWdlcy9oMTUvaGNhLzg4MzYxOTkwMjI2MjIuanBnfGJhOTk3MzM1NTYxZjFmYzZiYzZjNjg3ZjJhMmMxMDllZjA4YWM1NGRiMTNlMmNlYWFjNGZlYzliNWFhZTJiNjc,,https://www.longos.com/product/94130/Organic%20Pink%20Lady%20Apple
3031,Mandarin Seedless,Fresh Fruits & Vegetables,Fruits,True,1.32,False,0,120-150g,https://api.longos.com/medias/3031-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzMTAxMnxpbWFnZS9qcGVnfGltYWdlcy9oNjkvaDA3Lzg5MDM0NzA1Nzk3NDIuanBnfDA5ZDQ1NjY3ZDdjZDNkMTg1YjgwNWFlNGU3Yzg5NzY3ZWM4OTVlMzFjOTEyNjU3N2E4MmM0MjBhNjhlZmVkMDM,,https://www.longos.com/product/3031/Mandarin%20Seedless
00033383010755,Kiwi in Clamshell,Fresh Fruits & Vegetables,Fruits,True,3.99,False,0,600g,https://api.longos.com/medias/00033383010755-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w2Mjc5MzR8aW1hZ2UvcG5nfGltYWdlcy9oOTYvaDAyLzkwMjUwODM1Mzk0ODYucG5nfGYxMzkxYjUwOGUzYTFlMTljMzlkNmRmYjUxZWYzZjcwMDc4ZjI4M2E5NTNlOTZjZDM3YzQ4OWMwYTUxOGY1NjE,,https://www.longos.com/product/00033383010755/Kiwi%20in%20Clamshell
3093,Seedless Cotton Candy Grapes,Fresh Fruits & Vegetables,Fruits,True,9.90,False,0,900g,https://api.longos.com/medias/3093-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3w3MjEyOXxpbWFnZS9qcGVnfGltYWdlcy9oY2EvaDlhLzg4MzYwOTE4Mzg0OTQuanBnfDg3YjFhZWY4ODUzMjRhMTk2ZTE4MTcxYjJhYjA5NGVhNjllNDc3MjQ0ZTc1MjAwZTA5ZjFiNzE2ZjM1N2RmYmE,"Golden yellow to bright green, it’s surprising how these crisp, all-natural grapes taste just like the famous and delicious pink spun carnival treat. Except you won’t get any sticky fingers.",https://www.longos.com/product/3093/Seedless%20Cotton%20Candy%20Grapes
07706899000635,Fresh Husk Goldenberries,Fresh Fruits & Vegetables,Fruits,True,3.99,False,0,200g,https://api.longos.com/medias/07706899000635-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wxMzc2M3xpbWFnZS9qcGVnfGltYWdlcy9oYjUvaDVhLzg4NjMwNzMwNzUyMzAuanBnfDFlN2FlYjhjNzgyMzMwOGMzNTA4OWI1OTA3MzkwMjY5Y2UyZThkZDkxZDIxOGVhY2FkYTkzMTkwOGM2YTAxZWY,,https://www.longos.com/product/07706899000635/Fresh%20Husk%20Goldenberries
00227080000007,Inspired Fruit Bundle,Fresh Fruits & Vegetables,Fruits,True,70.00,False,0,Each,https://api.longos.com/medias/00227080000007-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w0NDAyMTh8aW1hZ2UvcG5nfGltYWdlcy9oNjgvaDk5Lzg5MTczNDcwMDg1NDIucG5nfGUxMGZmZjNlNzRkYjJhOWEzYmEzZjc0YjI4MzU2Y2RlM2YyOTZjNWI3ZDU5YzZhOGFjMzNjNDA3ZTUwZmRiMmU,"There has been an increasing trend amongst businesses to promote a healthy work environment. You will be amazed at the positive impact such a small investment can have on staff morale, by making your employees feel valued and appreciated - staff love it!  This Fruit Box consists of:  - Premium Assorted Apples - 4 types, 25 apples - Pears Assorted -  View More",https://www.longos.com/product/00227080000007/Inspired%20Fruit%20Bundle
00227081000006,Office Favourite Fruit Bundle,Fresh Fruits & Vegetables,Fruits,True,85.00,False,0,Each,https://api.longos.com/medias/00227081000006-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wzODQxNjR8aW1hZ2UvcG5nfGltYWdlcy9oMmIvaGFmLzg5MTczNDY1NDk3OTAucG5nfDhiOTAyYjRkMjQ1NzliZjRiNjc2ODBkZDNiZGVjNTQ4MGU1MjE2YTJlY2ZhZDQxYjNiMjMyYjdkYjJjOTMxNzk,"There has been an increasing trend amongst businesses to promote a healthy work environment. You will be amazed at the positive impact such a small investment can have on staff morale, by making your employees feel valued and appreciated - staff love it!This Fruit Box consists of:- Premium Assorted Apples - 6 types, 30 apples- Pears Assorted - 3 types, 20 View More",https://www.longos.com/product/00227081000006/Office%20Favourite%20Fruit%20Bundle
00227082000005,Office Favourite Fruit Bundle Large,Fresh Fruits & Vegetables,Fruits,True,85.00,False,0,Each,https://api.longos.com/medias/00227082000005-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w1NDk5MzV8aW1hZ2UvcG5nfGltYWdlcy9oN2EvaDY3Lzg5MTczNDgzODQ3OTgucG5nfDZhNDhiZjhhZTkzMTg1MjEyOWY3NTI5MTYzYzkzZDVmOGY4MzQxMTNkMzk0Yjk5YTRhZWVkNGU1ZmNhMjVhMTA,"There has been an increasing trend amongst businesses to promote a healthy work environment. You will be amazed at the positive impact such a small investment can have on staff morale, by making your employees feel valued and appreciated - staff love it!This Fruit Box consists of:- Premium Assorted Apples 5 types, 25 apples- Bananas 4x3lbs Bags, 12lbs View More",https://www.longos.com/product/00227082000005/Office%20Favourite%20Fruit%20Bundle%20Large
00227085000002,Apple Variety Bundle Small,Fresh Fruits & Vegetables,Fruits,True,22.99,False,0,Each,https://api.longos.com/medias/00227085000002-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wzMDYxODh8aW1hZ2UvcG5nfGltYWdlcy9oYWUvaDYxLzg5MTczNDg4NDM1NTAucG5nfDc1MGUxMTcwNGQ1MDZjMjExOGNhYjkwMmFlMWYyYjEzODU3YTkyNDA1MWU2OWE4YThlNjA3MjY4YzQ5YWExMDU,"This Fruit Box consists of: - Premium Assorted Local Apples - 3 types, 30 apples",https://www.longos.com/product/00227085000002/Apple%20Variety%20Bundle%20Small
00227084000003,Pear Fruit Bundle,Fresh Fruits & Vegetables,Fruits,True,29.99,False,0,Each,https://api.longos.com/medias/00227084000003-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wzMTQ3MTN8aW1hZ2UvcG5nfGltYWdlcy9oOTEvaDY3Lzg5MTczNDc5MjYwNDYucG5nfDdiMjEwMGEyNGQ0ZDFmZWUwODQ3Yzg5ZDMxNTc0ZjNmNGFkN2E3NGQzMjA5MDJkZjM5OWY3MmMyNzA5MmNhOTg,"There has been an increasing trend amongst businesses to promote a healthy work environment. You will be amazed at the positive impact such a small investment can have on staff morale, by making your employees feel valued and appreciated - staff love it!This Pear Box consists of:-Assorted Pears 3 types, 30 Pears* Please note that box content  View More",https://www.longos.com/product/00227084000003/Pear%20Fruit%20Bundle
00227083000004,Apple Variety Bundle Large,Fresh Fruits & Vegetables,Fruits,True,60.00,False,0,Each,https://api.longos.com/medias/00227083000004-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w0NTEyOTR8aW1hZ2UvcG5nfGltYWdlcy9oZjUvaGNjLzg5MTczNDc0NjcyOTQucG5nfGEyNmM4Nzk0ZjAzM2MyNTFkODFmZmJkZjMzMDRhNWFjMjFhOTJiMDVjM2VkMmEyNWFjYzg0NTFhZmIwYWIzOGQ,"There has been an increasing trend amongst businesses to promote a healthy work environment. You will be amazed at the positive impact such a small investment can have on staff morale, by making your employees feel valued and appreciated - staff love it!This Apple Box consists of:- Premium Assorted Apples 6 types, 60 apples* Please note that  View More",https://www.longos.com/product/00227083000004/Apple%20Variety%20Bundle%20Large
00715756100224,Blackberries Organic,Fresh Fruits & Vegetables,Fruits,True,4.99,False,0,half pint,https://api.longos.com/medias/00715756100224-2-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wxMTEyNDl8aW1hZ2UvanBlZ3xpbWFnZXMvaDM1L2hjOC84ODYzMDY4OTQ2NDYyLmpwZ3xhMDBlMjczMGZmNzI1Y2UwOGFiMGU0YTkzMDAyNWQzZTA2YmNiMGQ3MGY3YzA1MTk4NjAwMzU3MzExNDllNTA3,,https://www.longos.com/product/00715756100224/Blackberries%20Organic
4155,Apples Paula Red,Fresh Fruits & Vegetables,Fruits,True,1.10,False,0,200-250g,https://api.longos.com/medias/4155-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wyNTY4MjZ8aW1hZ2UvcG5nfGltYWdlcy9oYmUvaGZkLzg5NzYxOTI0MDU1MzQucG5nfGViOTY2N2VlZDkyZjkzZWQ2MjYxN2UzYThjYTY5ZDhkMGE4OWY0YjEzYTE4NDAzY2VkNTUzODI5NWUzNzZmNzQ,,https://www.longos.com/product/4155/Apples%20Paula%20Red
00208085000001,Fresh Fruit Bundle,Fresh Fruits & Vegetables,Fruits,True,45.00,False,0,Each,https://api.longos.com/medias/00208085000001-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzNTA1MXxpbWFnZS9qcGVnfGltYWdlcy9oZDgvaDQ5Lzg4NDEyODM2NjU5NTAuanBnfGUyYTYzYjA3ZTMzNGI2NWY1ZjVlMDRjZDMzYjk3Yzk1YmJhZTZiMzk4ZGI0MzkyZmYyMzA2NWEzNzRkYTZjMmE,Bundle includes: 4 bunches of Bananas; 5 Royal Gala Apples; 8 Medium Oranges; 5 Granny Smith Apples; 6 Red Delicious Apples; 8 Bosc Pears.,https://www.longos.com/product/00208085000001/Fresh%20Fruit%20Bundle
3487,Rave Apple,Fresh Fruits & Vegetables,Fruits,True,1.10,False,0,200-250g,https://api.longos.com/medias/3487-1-base-conversionFormat-1200-conversionFormat.jpg?context=bWFzdGVyfGltYWdlc3wzMzQ4MXxpbWFnZS9qcGVnfGltYWdlcy9oYjUvaDI1Lzg4OTc2OTE3MTM1NjYuanBnfDVlMmQyYTI4YjYxODgyYmQyNDljNjE3YTc5NzRjY2M1MWMyM2NhN2I0Mjc0MWUyYTJmOGNhODlmNmNlNzViYWY,This apple flavor profile is part Honeycrisp and part MonArk.Raveapples make for a fresh and healthy snack on its own or as a sweet bite in salads. The Rave apple will only be available for a limited time.,https://www.longos.com/product/3487/Rave%20Apple
